thrust_coefficient,power_coefficient,blade_pitch,blade_section_loadings
0.7456247123458158,0.39794889727561333,3.528238982234397,"     axial_induction  ...  blade_tangential_force
0           0.640777  ...               76.822366
1           0.556962  ...              146.551181
2           0.511554  ...              191.570713
3           0.479654  ...              224.848647
4           0.454606  ...              251.909820
..               ...  ...                     ...
195         0.471260  ...              246.097460
196         0.509025  ...              217.824383
197         0.564348  ...              179.121271
198         0.657604  ...              120.228880
199         0.879586  ...                9.839849

[200 rows x 6 columns]"
0.745787840612314,0.39996223226571376,3.4216943527992454,"     axial_induction  ...  blade_tangential_force
0           0.638753  ...               76.735354
1           0.555745  ...              146.691780
2           0.510560  ...              191.586533
3           0.478922  ...              224.824689
4           0.454204  ...              251.570861
..               ...  ...                     ...
195         0.473174  ...              245.515562
196         0.510938  ...              217.136791
197         0.566197  ...              178.318721
198         0.658742  ...              119.820097
199         0.879885  ...                9.274503

[200 rows x 6 columns]"
0.74578784061841,0.39996223212675774,3.4216943569711606,"     axial_induction  ...  blade_tangential_force
0           0.638753  ...               76.735354
1           0.555745  ...              146.691780
2           0.510560  ...              191.586533
3           0.478922  ...              224.824689
4           0.454204  ...              251.570861
..               ...  ...                     ...
195         0.473174  ...              245.515562
196         0.510938  ...              217.136791
197         0.566197  ...              178.318720
198         0.658742  ...              119.820097
199         0.879885  ...                9.274503

[200 rows x 6 columns]"
0.7457878405966049,0.39996223080181315,3.4216943964300643,"     axial_induction  ...  blade_tangential_force
0           0.638753  ...               76.735354
1           0.555745  ...              146.691780
2           0.510560  ...              191.586533
3           0.478922  ...              224.824689
4           0.454204  ...              251.570861
..               ...  ...                     ...
195         0.473174  ...              245.515562
196         0.510938  ...              217.136790
197         0.566197  ...              178.318720
198         0.658742  ...              119.820096
199         0.879885  ...                9.274502

[200 rows x 6 columns]"
0.745787840814515,0.3999622332003423,3.421694306338809,"     axial_induction  ...  blade_tangential_force
0           0.638753  ...               76.735354
1           0.555745  ...              146.691780
2           0.510560  ...              191.586533
3           0.478922  ...              224.824689
4           0.454204  ...              251.570861
..               ...  ...                     ...
195         0.473174  ...              245.515562
196         0.510938  ...              217.136790
197         0.566197  ...              178.318720
198         0.658742  ...              119.820097
199         0.879885  ...                9.274503

[200 rows x 6 columns]"
0.745787841453632,0.399962236800774,3.4216941182904845,"     axial_induction  ...  blade_tangential_force
0           0.638753  ...               76.735354
1           0.555745  ...              146.691780
2           0.510560  ...              191.586533
3           0.478922  ...              224.824689
4           0.454204  ...              251.570861
..               ...  ...                     ...
195         0.473174  ...              245.515561
196         0.510938  ...              217.136789
197         0.566197  ...              178.318718
198         0.658742  ...              119.820094
199         0.879885  ...                9.274501

[200 rows x 6 columns]"
0.745787840805188,0.3999622331773044,3.421694310061372,"     axial_induction  ...  blade_tangential_force
0           0.638753  ...               76.735354
1           0.555745  ...              146.691780
2           0.510560  ...              191.586533
3           0.478922  ...              224.824689
4           0.454204  ...              251.570861
..               ...  ...                     ...
195         0.473174  ...              245.515562
196         0.510938  ...              217.136791
197         0.566197  ...              178.318721
198         0.658742  ...              119.820097
199         0.879885  ...                9.274504

[200 rows x 6 columns]"
0.7508832225350399,0.43575332079748863,1.5547790943506372,"     axial_induction  ...  blade_tangential_force
0           0.608918  ...               81.220957
1           0.537358  ...              147.625173
2           0.496415  ...              192.403625
3           0.467993  ...              225.092979
4           0.446126  ...              251.785854
..               ...  ...                     ...
195         0.505482  ...              231.700248
196         0.542591  ...              201.603726
197         0.595636  ...              161.239878
198         0.680513  ...              102.877189
199         0.864335  ...                3.601723

[200 rows x 6 columns]"
0.7508832225516944,0.4357533206734895,1.5547790987346908,"     axial_induction  ...  blade_tangential_force
0           0.608918  ...               81.220957
1           0.537358  ...              147.625173
2           0.496415  ...              192.403625
3           0.467993  ...              225.092979
4           0.446126  ...              251.785854
..               ...  ...                     ...
195         0.505482  ...              231.700248
196         0.542591  ...              201.603726
197         0.595636  ...              161.239878
198         0.680513  ...              102.877189
199         0.864335  ...                3.601723

[200 rows x 6 columns]"
0.7508832227135426,0.435753319423476,1.5547791425481725,"     axial_induction  ...  blade_tangential_force
0           0.608918  ...               81.220957
1           0.537358  ...              147.625173
2           0.496415  ...              192.403625
3           0.467993  ...              225.092979
4           0.446126  ...              251.785854
..               ...  ...                     ...
195         0.505482  ...              231.700248
196         0.542591  ...              201.603725
197         0.595636  ...              161.239877
198         0.680513  ...              102.877188
199         0.864335  ...                3.601722

[200 rows x 6 columns]"
0.7508832224418318,0.43575332153443336,1.5547790556351275,"     axial_induction  ...  blade_tangential_force
0           0.608918  ...               81.220957
1           0.537358  ...              147.625173
2           0.496415  ...              192.403625
3           0.467993  ...              225.092979
4           0.446126  ...              251.785854
..               ...  ...                     ...
195         0.505482  ...              231.700248
196         0.542591  ...              201.603726
197         0.595636  ...              161.239878
198         0.680513  ...              102.877189
199         0.864335  ...                3.601723

[200 rows x 6 columns]"
0.7508832222166967,0.4357533236420535,1.5547789368529026,"     axial_induction  ...  blade_tangential_force
0           0.608918  ...               81.220957
1           0.537358  ...              147.625173
2           0.496415  ...              192.403625
3           0.467993  ...              225.092979
4           0.446126  ...              251.785854
..               ...  ...                     ...
195         0.505482  ...              231.700247
196         0.542591  ...              201.603724
197         0.595636  ...              161.239876
198         0.680513  ...              102.877187
199         0.864335  ...                3.601722

[200 rows x 6 columns]"
0.7508832224481745,0.43575332141272854,1.5547790645947654,"     axial_induction  ...  blade_tangential_force
0           0.608918  ...               81.220957
1           0.537358  ...              147.625173
2           0.496415  ...              192.403625
3           0.467993  ...              225.092979
4           0.446126  ...              251.785854
..               ...  ...                     ...
195         0.505482  ...              231.700248
196         0.542591  ...              201.603726
197         0.595636  ...              161.239878
198         0.680513  ...              102.877189
199         0.864335  ...                3.601724

[200 rows x 6 columns]"
0.7536672297252534,0.4625029786308841,-0.9368799293726275,"     axial_induction  ...  blade_tangential_force
0           0.585968  ...               80.709448
1           0.529064  ...              146.559336
2           0.494917  ...              190.016709
3           0.469957  ...              223.419441
4           0.450447  ...              249.908813
..               ...  ...                     ...
195         0.497746  ...              212.421356
196         0.527206  ...              184.458724
197         0.568550  ...              146.629069
198         0.633392  ...               94.251197
199         0.768478  ...                7.873434

[200 rows x 6 columns]"
0.7536691779257282,0.46250274724345763,-0.9368722467075679,"     axial_induction  ...  blade_tangential_force
0           0.586785  ...               81.297034
1           0.529064  ...              146.559310
2           0.494918  ...              190.016691
3           0.469957  ...              223.419429
4           0.450447  ...              249.908805
..               ...  ...                     ...
195         0.497747  ...              212.421293
196         0.527206  ...              184.458638
197         0.568551  ...              146.628956
198         0.633393  ...               94.251054
199         0.768479  ...                7.873264

[200 rows x 6 columns]"
0.7536292560808898,0.46249821979975575,-0.9368580573772036,"     axial_induction  ...  blade_tangential_force
0           0.535620  ...               59.036671
1           0.529065  ...              146.559262
2           0.494918  ...              190.016658
3           0.469957  ...              223.419407
4           0.450448  ...              249.908792
..               ...  ...                     ...
195         0.497748  ...              212.421176
196         0.527207  ...              184.458480
197         0.568552  ...              146.628748
198         0.633394  ...               94.250788
199         0.768480  ...                7.872951

[200 rows x 6 columns]"
0.7536856572471234,0.46246002400457964,-0.9366344056470883,"     axial_induction  ...  blade_tangential_force
0           0.581335  ...               78.427959
1           0.529070  ...              146.558509
2           0.494923  ...              190.016141
3           0.469963  ...              223.419054
4           0.450453  ...              249.908574
..               ...  ...                     ...
195         0.497763  ...              212.419331
196         0.527224  ...              184.455986
197         0.568569  ...              146.625463
198         0.633413  ...               94.246604
199         0.768501  ...                7.868009

[200 rows x 6 columns]"
0.7536284088093914,0.4625028379254809,-0.9368804772836228,"     axial_induction  ...  blade_tangential_force
0           0.535888  ...               59.243246
1           0.529064  ...              146.559337
2           0.494917  ...              190.016710
3           0.469957  ...              223.419442
4           0.450447  ...              249.908813
..               ...  ...                     ...
195         0.497746  ...              212.421359
196         0.527206  ...              184.458728
197         0.568550  ...              146.629074
198         0.633392  ...               94.251205
199         0.768478  ...                7.873443

[200 rows x 6 columns]"
0.7536262285763335,0.46249755899217776,-0.9368463435484111,"     axial_induction  ...  blade_tangential_force
0           0.534554  ...               58.205881
1           0.529065  ...              146.559223
2           0.494918  ...              190.016631
3           0.469958  ...              223.419388
4           0.450448  ...              249.908780
..               ...  ...                     ...
195         0.497748  ...              212.421079
196         0.527208  ...              184.458349
197         0.568553  ...              146.628576
198         0.633395  ...               94.250569
199         0.768481  ...                7.872692

[200 rows x 6 columns]"
0.7508804987316449,0.43577644765337836,1.5536140064707,"     axial_induction  ...  blade_tangential_force
0           0.608905  ...               81.224874
1           0.537349  ...              147.624381
2           0.496409  ...              192.403332
3           0.467988  ...              225.092207
4           0.446123  ...              251.784227
..               ...  ...                     ...
195         0.505487  ...              231.692718
196         0.542594  ...              201.596260
197         0.595636  ...              161.233017
198         0.680504  ...              102.872574
199         0.864300  ...                3.604781

[200 rows x 6 columns]"
0.7508804987482895,0.43577644752940525,1.5536140108542889,"     axial_induction  ...  blade_tangential_force
0           0.608905  ...               81.224874
1           0.537349  ...              147.624381
2           0.496409  ...              192.403332
3           0.467988  ...              225.092207
4           0.446123  ...              251.784227
..               ...  ...                     ...
195         0.505487  ...              231.692718
196         0.542594  ...              201.596260
197         0.595636  ...              161.233017
198         0.680504  ...              102.872574
199         0.864300  ...                3.604781

[200 rows x 6 columns]"
0.7508804989100252,0.4357764462795518,1.5536140546667803,"     axial_induction  ...  blade_tangential_force
0           0.608905  ...               81.224874
1           0.537349  ...              147.624381
2           0.496409  ...              192.403332
3           0.467988  ...              225.092207
4           0.446123  ...              251.784227
..               ...  ...                     ...
195         0.505487  ...              231.692718
196         0.542594  ...              201.596260
197         0.595636  ...              161.233016
198         0.680504  ...              102.872573
199         0.864300  ...                3.604780

[200 rows x 6 columns]"
0.7508804986386036,0.4357764483901096,1.5536139677623473,"     axial_induction  ...  blade_tangential_force
0           0.608905  ...               81.224874
1           0.537349  ...              147.624381
2           0.496409  ...              192.403332
3           0.467988  ...              225.092207
4           0.446123  ...              251.784226
..               ...  ...                     ...
195         0.505487  ...              231.692718
196         0.542594  ...              201.596260
197         0.595636  ...              161.233017
198         0.680504  ...              102.872574
199         0.864300  ...                3.604781

[200 rows x 6 columns]"
0.7508804984139347,0.43577645049671787,1.5536138490193072,"     axial_induction  ...  blade_tangential_force
0           0.608905  ...               81.224875
1           0.537349  ...              147.624381
2           0.496409  ...              192.403332
3           0.467988  ...              225.092207
4           0.446123  ...              251.784226
..               ...  ...                     ...
195         0.505487  ...              231.692716
196         0.542594  ...              201.596258
197         0.595636  ...              161.233015
198         0.680504  ...              102.872572
199         0.864300  ...                3.604780

[200 rows x 6 columns]"
0.7508804986449411,0.43577644826839934,1.5536139767238648,"     axial_induction  ...  blade_tangential_force
0           0.608905  ...               81.224874
1           0.537349  ...              147.624381
2           0.496409  ...              192.403332
3           0.467988  ...              225.092207
4           0.446123  ...              251.784227
..               ...  ...                     ...
195         0.505487  ...              231.692718
196         0.542594  ...              201.596260
197         0.595636  ...              161.233017
198         0.680504  ...              102.872574
199         0.864300  ...                3.604782

[200 rows x 6 columns]"
0.7532216378918131,0.462425939436149,-0.7205954646341306,"     axial_induction  ...  blade_tangential_force
0           0.539551  ...               60.022328
1           0.528854  ...              146.850913
2           0.494065  ...              190.377067
3           0.468761  ...              223.717399
4           0.449011  ...              250.235546
..               ...  ...                     ...
195         0.500824  ...              214.522562
196         0.531426  ...              185.386934
197         0.573345  ...              148.228959
198         0.639840  ...               94.678762
199         0.779052  ...                7.698479

[200 rows x 6 columns]"
0.7532170584208033,0.46242550539875094,-0.7205869341684306,"     axial_induction  ...  blade_tangential_force
0           0.538349  ...               58.987039
1           0.528854  ...              146.850889
2           0.494065  ...              190.377049
3           0.468761  ...              223.717386
4           0.449011  ...              250.235538
..               ...  ...                     ...
195         0.500824  ...              214.522489
196         0.531426  ...              185.386836
197         0.573345  ...              148.228831
198         0.639841  ...               94.678600
199         0.779053  ...                7.698286

[200 rows x 6 columns]"
0.7532174022014174,0.46242704367775894,-0.7206240702862481,"     axial_induction  ...  blade_tangential_force
0           0.539187  ...               59.654272
1           0.528853  ...              146.850994
2           0.494064  ...              190.377128
3           0.468760  ...              223.717442
4           0.449010  ...              250.235572
..               ...  ...                     ...
195         0.500822  ...              214.522808
196         0.531424  ...              185.387263
197         0.573342  ...              148.229391
198         0.639838  ...               94.679304
199         0.779049  ...                7.699128

[200 rows x 6 columns]"
0.7532187142807721,0.462427229764308,-0.720625985616598,"     axial_induction  ...  blade_tangential_force
0           0.539456  ...               59.926712
1           0.528853  ...              146.850999
2           0.494064  ...              190.377131
3           0.468760  ...              223.717445
4           0.449010  ...              250.235573
..               ...  ...                     ...
195         0.500822  ...              214.522824
196         0.531423  ...              185.387284
197         0.573342  ...              148.229419
198         0.639838  ...               94.679339
199         0.779049  ...                7.699170

[200 rows x 6 columns]"
0.7532144857122266,0.4624271495360638,-0.720624146337769,"     axial_induction  ...  blade_tangential_force
0           0.538754  ...               59.133694
1           0.528853  ...              146.850993
2           0.494064  ...              190.377127
3           0.468760  ...              223.717442
4           0.449010  ...              250.235571
..               ...  ...                     ...
195         0.500822  ...              214.522807
196         0.531424  ...              185.387261
197         0.573342  ...              148.229390
198         0.639838  ...               94.679302
199         0.779049  ...                7.699127

[200 rows x 6 columns]"
0.7532180415478813,0.462425661132592,-0.7205914783621548,"     axial_induction  ...  blade_tangential_force
0           0.538660  ...               59.251848
1           0.528854  ...              146.850902
2           0.494065  ...              190.377059
3           0.468761  ...              223.717393
4           0.449011  ...              250.235542
..               ...  ...                     ...
195         0.500824  ...              214.522528
196         0.531426  ...              185.386888
197         0.573345  ...              148.228899
198         0.639840  ...               94.678686
199         0.779052  ...                7.698389

[200 rows x 6 columns]"
0.7536106389745939,0.462428492002251,-0.8619409264600315,"     axial_induction  ...  blade_tangential_force
0           0.536999  ...               59.397702
1           0.529003  ...              146.658815
2           0.494636  ...              190.138868
3           0.469557  ...              223.520786
4           0.449965  ...              250.019971
..               ...  ...                     ...
195         0.498940  ...              213.132066
196         0.529087  ...              184.140651
197         0.570345  ...              147.156537
198         0.635984  ...               93.897419
199         0.772267  ...                7.791348

[200 rows x 6 columns]"
0.7536278002233324,0.46242842499988357,-0.862203042332367,"     axial_induction  ...  blade_tangential_force
0           0.586300  ...               80.767954
1           0.528996  ...              146.659651
2           0.494629  ...              190.139454
3           0.469551  ...              223.521191
4           0.449959  ...              250.020219
..               ...  ...                     ...
195         0.498922  ...              213.134267
196         0.529068  ...              184.143613
197         0.570325  ...              147.160430
198         0.635963  ...               93.902318
199         0.772242  ...                7.797194

[200 rows x 6 columns]"
0.7536470421818762,0.46242993801881616,-0.861962313056027,"     axial_induction  ...  blade_tangential_force
0           0.586245  ...               80.686175
1           0.529002  ...              146.658884
2           0.494635  ...              190.138916
3           0.469557  ...              223.520819
4           0.449965  ...              250.019991
..               ...  ...                     ...
195         0.498939  ...              213.132246
196         0.529086  ...              184.140893
197         0.570343  ...              147.156854
198         0.635983  ...               93.897819
199         0.772265  ...                7.791825

[200 rows x 6 columns]"
0.7536092311045006,0.4624291924161178,-0.8619660658768238,"     axial_induction  ...  blade_tangential_force
0           0.537117  ...               59.516018
1           0.529002  ...              146.658895
2           0.494635  ...              190.138924
3           0.469557  ...              223.520824
4           0.449965  ...              250.019994
..               ...  ...                     ...
195         0.498938  ...              213.132277
196         0.529085  ...              184.140935
197         0.570343  ...              147.156909
198         0.635982  ...               93.897888
199         0.772264  ...                7.791908

[200 rows x 6 columns]"
0.7536276536588961,0.4624289445753055,-0.8621979567400866,"     axial_induction  ...  blade_tangential_force
0           0.581951  ...               78.764072
1           0.528996  ...              146.659634
2           0.494630  ...              190.139442
3           0.469551  ...              223.521183
4           0.449959  ...              250.020214
..               ...  ...                     ...
195         0.498922  ...              213.134222
196         0.529068  ...              184.143553
197         0.570325  ...              147.160352
198         0.635963  ...               93.902221
199         0.772242  ...                7.797078

[200 rows x 6 columns]"
0.7535859908440145,0.4624285779085928,-0.8621960537729159,"     axial_induction  ...  blade_tangential_force
0           0.536270  ...               58.664761
1           0.528996  ...              146.659628
2           0.494630  ...              190.139438
3           0.469551  ...              223.521180
4           0.449959  ...              250.020213
..               ...  ...                     ...
195         0.498922  ...              213.134208
196         0.529068  ...              184.143534
197         0.570325  ...              147.160326
198         0.635963  ...               93.902188
199         0.772243  ...                7.797038

[200 rows x 6 columns]"
0.7536035843142767,0.4625139168595723,-0.9125097319947488,"     axial_induction  ...  blade_tangential_force
0           0.535623  ...               58.707723
1           0.529036  ...              146.591912
2           0.494817  ...              190.057473
3           0.469818  ...              223.453219
4           0.450282  ...              249.945604
..               ...  ...                     ...
195         0.498129  ...              212.657031
196         0.527661  ...              184.680285
197         0.569130  ...              146.805579
198         0.634112  ...               94.391112
199         0.769708  ...                7.852034

[200 rows x 6 columns]"
0.7536033436587669,0.46251519502125005,-0.9125136363728554,"     axial_induction  ...  blade_tangential_force
0           0.535638  ...               58.722633
1           0.529036  ...              146.591924
2           0.494817  ...              190.057482
3           0.469818  ...              223.453225
4           0.450281  ...              249.945608
..               ...  ...                     ...
195         0.498129  ...              212.657064
196         0.527661  ...              184.680329
197         0.569129  ...              146.805637
198         0.634111  ...               94.391186
199         0.769708  ...                7.852121

[200 rows x 6 columns]"
0.7536051714502916,0.4625153186212997,-0.9124839421634612,"     axial_induction  ...  blade_tangential_force
0           0.535529  ...               58.609888
1           0.529037  ...              146.591827
2           0.494818  ...              190.057415
3           0.469819  ...              223.453178
4           0.450282  ...              249.945580
..               ...  ...                     ...
195         0.498131  ...              212.656817
196         0.527663  ...              184.679997
197         0.569132  ...              146.805199
198         0.634114  ...               94.390629
199         0.769711  ...                7.851463

[200 rows x 6 columns]"
0.753604973156217,0.4625153303247725,-0.9124872457089936,"     axial_induction  ...  blade_tangential_force
0           0.535541  ...               58.622325
1           0.529036  ...              146.591837
2           0.494818  ...              190.057422
3           0.469819  ...              223.453183
4           0.450282  ...              249.945583
..               ...  ...                     ...
195         0.498131  ...              212.656844
196         0.527663  ...              184.680033
197         0.569131  ...              146.805247
198         0.634114  ...               94.390690
199         0.769710  ...                7.851535

[200 rows x 6 columns]"
0.7536203425508509,0.4625592190187951,-0.9127831899036436,"     axial_induction  ...  blade_tangential_force
0           0.581283  ...               78.242773
1           0.529029  ...              146.592815
2           0.494811  ...              190.058098
3           0.469812  ...              223.453647
4           0.450275  ...              249.945868
..               ...  ...                     ...
195         0.498110  ...              212.659296
196         0.527641  ...              184.683345
197         0.569108  ...              146.809606
198         0.634089  ...               94.396239
199         0.769682  ...                7.858091

[200 rows x 6 columns]"
0.7536039223355122,0.462515352960298,-0.9125042765682303,"     axial_induction  ...  blade_tangential_force
0           0.535603  ...               58.687071
1           0.529036  ...              146.591893
2           0.494817  ...              190.057461
3           0.469818  ...              223.453210
4           0.450282  ...              249.945599
..               ...  ...                     ...
195         0.498130  ...              212.656986
196         0.527662  ...              184.680224
197         0.569130  ...              146.805499
198         0.634112  ...               94.391010
199         0.769709  ...                7.851913

[200 rows x 6 columns]"
0.7536533643608384,0.4624856412658052,-0.9312119788037525,"     axial_induction  ...  blade_tangential_force
0           0.535093  ...               58.408316
1           0.529071  ...              146.564492
2           0.494908  ...              190.024209
3           0.469939  ...              223.425828
4           0.450424  ...              249.916135
..               ...  ...                     ...
195         0.497863  ...              212.467233
196         0.527340  ...              184.500131
197         0.568713  ...              146.659137
198         0.633587  ...               94.271468
199         0.768787  ...                7.857867

[200 rows x 6 columns]"
0.7536336378294157,0.46248600355605535,-0.9315048337336069,"     axial_induction  ...  blade_tangential_force
0           0.535960  ...               59.238823
1           0.529063  ...              146.565474
2           0.494901  ...              190.024884
3           0.469932  ...              223.426289
4           0.450417  ...              249.916419
..               ...  ...                     ...
195         0.497843  ...              212.469652
196         0.527318  ...              184.503400
197         0.568690  ...              146.663441
198         0.633563  ...               94.276950
199         0.768759  ...                7.864342

[200 rows x 6 columns]"
0.7536076664183382,0.46252835102242046,-0.9317579398640858,"     axial_induction  ...  blade_tangential_force
0           0.534507  ...               58.142005
1           0.529057  ...              146.566323
2           0.494895  ...              190.025468
3           0.469926  ...              223.426687
4           0.450411  ...              249.916665
..               ...  ...                     ...
195         0.497825  ...              212.471741
196         0.527299  ...              184.506225
197         0.568670  ...              146.667161
198         0.633542  ...               94.281687
199         0.768735  ...                7.869937

[200 rows x 6 columns]"
0.7536682433407897,0.46248545345351055,-0.9315204028020401,"     axial_induction  ...  blade_tangential_force
0           0.581125  ...               78.137785
1           0.529063  ...              146.565526
2           0.494901  ...              190.024920
3           0.469932  ...              223.426313
4           0.450416  ...              249.916434
..               ...  ...                     ...
195         0.497842  ...              212.469780
196         0.527317  ...              184.503573
197         0.568689  ...              146.663670
198         0.633561  ...               94.277241
199         0.768758  ...                7.864685

[200 rows x 6 columns]"
0.7536729815896277,0.4624866812731059,-0.9314854347671737,"     axial_induction  ...  blade_tangential_force
0           0.581465  ...               78.574501
1           0.529064  ...              146.565409
2           0.494902  ...              190.024839
3           0.469933  ...              223.426258
4           0.450417  ...              249.916400
..               ...  ...                     ...
195         0.497844  ...              212.469489
196         0.527320  ...              184.503182
197         0.568691  ...              146.663154
198         0.633564  ...               94.276584
199         0.768761  ...                7.863911

[200 rows x 6 columns]"
0.7536301437279364,0.4624852068200329,-0.9314907706420097,"     axial_induction  ...  blade_tangential_force
0           0.535017  ...               58.341259
1           0.529064  ...              146.565427
2           0.494901  ...              190.024852
3           0.469933  ...              223.426267
4           0.450417  ...              249.916406
..               ...  ...                     ...
195         0.497844  ...              212.469535
196         0.527319  ...              184.503243
197         0.568691  ...              146.663235
198         0.633564  ...               94.276687
199         0.768761  ...                7.864031

[200 rows x 6 columns]"
0.7535818722451341,0.46251384299098597,-0.9214129852548905,"     axial_induction  ...  blade_tangential_force
0           0.536069  ...               59.229117
1           0.529036  ...              146.581577
2           0.494844  ...              190.044012
3           0.469858  ...              223.441950
4           0.450331  ...              249.933057
..               ...  ...                     ...
195         0.497970  ...              212.577387
196         0.527476  ...              184.606595
197         0.568900  ...              146.748928
198         0.633831  ...               94.348696
199         0.769244  ...                7.867489

[200 rows x 6 columns]"
0.7536021446913241,0.4624714212939265,-0.9211658327031993,"     axial_induction  ...  blade_tangential_force
0           0.535998  ...               59.215745
1           0.529043  ...              146.580755
2           0.494850  ...              190.043445
3           0.469864  ...              223.441563
4           0.450337  ...              249.932818
..               ...  ...                     ...
195         0.497988  ...              212.575342
196         0.527494  ...              184.603833
197         0.568919  ...              146.745291
198         0.633851  ...               94.344065
199         0.769267  ...                7.862018

[200 rows x 6 columns]"
